> -L"dykes_equamp"
-36.3830975417	-6.45876912879
-36.3823176151	-6.45864585688
-36.3815374502	-6.45852593773
-36.380757047	-6.45840937135
-36.3799764056	-6.45829615772
-36.3791955258	-6.45818629684
-36.3784144077	-6.45807978873
-36.3776330513	-6.45797663338
-36.3768514567	-6.45787683078
-36.3760696237	-6.45778038095
-36.3752875524	-6.45768728387
-36.3745052429	-6.45759753956
-36.373722695	-6.457511148
-36.3724864064	-6.45738154611
-36.3712495235	-6.45726030563
-36.3706308592	-6.45720282091
-36.3700120464	-6.45714742656
-36.3687739751	-6.4570429089
-36.3675353096	-6.45694675266
-36.3662960498	-6.45685895783
-36.3650561958	-6.45677952441
-36.364436046	-6.45674294323
-36.3638157476	-6.4567084524
-36.3625747052	-6.45664574181
-36.3613330685	-6.45659139263
-36.3600908376	-6.45654540486
-36.3588480125	-6.4565077785
-36.3576045932	-6.45647851356
-36.3563605796	-6.45645761003
-36.3551159718	-6.45644506791
-36.3538707698	-6.4564408872
-36.3526249736	-6.45644506791
-36.3513785831	-6.45645761003
-36.3501315984	-6.45647851356
-36.3488840195	-6.4565077785
-36.3476358464	-6.45654540486
-36.346387079	-6.45659139263
-36.3451377174	-6.45664574181
-36.3438877616	-6.4567084524
-36.3426372116	-6.45677952441
-36.3413860673	-6.45685895783
-36.3401343288	-6.45694675266
-36.3395082368	-6.4569937856
-36.3388819961	-6.4570429089
-36.3376290692	-6.45714742656
-36.336375548	-6.45726030563
-36.3351214326	-6.45738154611
-36.333866723	-6.457511148
> -L"dykes_equamp"
-36.380623131	-6.174355288
-36.344336351	-6.175545019
-36.319352011	-6.17792448
> -L"dykes_equamp"
-37.277710394	-5.787331214
-37.22060333	-5.786141484
-37.176583301	-5.783167158
-37.143865712	-5.774839044
-37.098061088	-5.779003101
-37.054635925	-5.781382562
-37.012995357	-5.776028775
> -L"dykes_equamp"
-37.281279585	-5.704050079
-37.246777401	-5.708214136
-37.208111159	-5.70523981
-37.170634649	-5.702860349
> -L"dykes_equamp"
-36.774454391	-5.653486533
-36.687009199	-5.649322476
-36.631091865	-5.651107072
-36.572200206	-5.648727611
> -L"dykes_equamp"
-36.976708577	-5.689178448
-36.936257739	-5.687393852
-36.90116069	-5.682040065
-36.864873909	-5.680255469
-36.836320377	-5.674306817
-36.812525767	-5.668358164
-36.765531412	-5.667168434
> -L"dykes_equamp"
-35.984473337	-5.651701937
-35.938073848	-5.653486533
-35.892269223	-5.652891668
-35.849438925	-5.654676263
> -L"dykes_equamp"
-35.96662738	-5.634450845
-35.939263578	-5.627312462
-35.92022789	-5.619579213
-35.905356259	-5.616604887
-35.884535975	-5.614820291
-35.866095152	-5.616010022
-35.853602982	-5.616604887
-35.839921081	-5.616604887
-35.830998102	-5.613630561
-35.816721336	-5.616010022
-35.800659974	-5.621958674
-35.776270499	-5.624933001
-35.749501563	-5.623148405
-35.720353165	-5.620174079
-35.681686924	-5.611845965
> -L"dykes_equamp"
-36.12899513	-6.04764899
-36.129589995	-6.046459259
> -L"dykes_equamp"
-37.201110265	-5.926055234
-37.183978146	-5.929624426
-37.163276835	-5.940332
-37.146144716	-5.946756545
-37.133295626	-5.953894928
-37.115449669	-5.963174826
-37.093320682	-5.970313209
-37.064053311	-5.980306945
> -L"dykes_equamp"
-36.498286781	-6.251150913
-36.446890424	-6.292553534
-36.369795887	-6.348232922
-36.306978116	-6.396773926
> -L"dykes_equamp"
-37.315324394	-5.865378978
-37.301228842	-5.871360878
-37.289093591	-5.877071584
> -L"dykes_equamp"
-36.029085926	-5.727787142
-36.02116805	-5.736237236
-36.015457344	-5.738616697
-36.009270745	-5.739568482
-36.000704686	-5.74147205
> -L"dykes_equamp"
-36.823659827	-6.308088813
-36.774880876	-6.328869439
-36.742758153	-6.343146205
-36.71182516	-6.358612701
> -L"dykes_equamp"
-36.529796393	-6.37883812
-36.509570974	-6.382407312
-36.477448251	-6.388355964
-36.460792023	-6.396684078
-36.439376874	-6.401443
-36.409633612	-6.401443
> -L"dykes_equamp"
-36.624260995	-6.225928007
-36.598681789	-6.231281794
-36.583810157	-6.236635582
> -L"dykes_equamp"
-36.836033024	-6.377142754
-36.806884627	-6.384876002
-36.795582187	-6.387255463
> -L"dykes_equamp"
-36.532551717	-6.3795838
-36.470685731	-6.397429758
> -L"dykes_equamp"
-36.494480341	-6.315933218
-36.4939927714	-6.31594761963
-36.4935057673	-6.31596505825
-36.4930193288	-6.31598553386
-36.4925334558	-6.31600904646
-36.4920481484	-6.31603559605
-36.4915634065	-6.31606518263
-36.4910792302	-6.31609780621
-36.4905956193	-6.31613346678
-36.4901125741	-6.31617216433
-36.4896300943	-6.31621389888
-36.4891481801	-6.31625867042
-36.4886668314	-6.31630647895
-36.4881860483	-6.31635732448
-36.4877058307	-6.31641120699
-36.4872261786	-6.3164681265
-36.486747092	-6.316528083
-36.4859810278	-6.31663042798
-36.4852164141	-6.31674056195
-36.4844532509	-6.31685848493
-36.4836915382	-6.3169841969
-36.482931276	-6.31711769788
-36.4821724643	-6.31725898785
-36.481415103	-6.31740806683
-36.4806591923	-6.3175649348
-36.479904732	-6.31772959177
-36.4791517223	-6.31790203774
-36.478400163	-6.31808227272
-36.4776500542	-6.31827029669
-36.4769013959	-6.31846610966
-36.4761541881	-6.31866971163
-36.4754084308	-6.3188811026
-36.474664124	-6.31910028257
-36.4739212677	-6.31932725154
-36.4731798619	-6.3195620095
-36.4728097029	-6.31968230936
-36.4724399066	-6.31980455647
-36.4720704728	-6.31992875083
-36.4717014017	-6.32005489244
-36.4709643474	-6.32031301741
-36.4702287435	-6.32057893137
-36.4698614855	-6.32071480923
-36.4694945901	-6.32085263434
-36.4687618873	-6.3211341263
-36.4680306349	-6.32142340727
-36.467300833	-6.32172047723
-36.4665724816	-6.32202533619
-36.4658455807	-6.32233798416
-36.4651201303	-6.32265842112
-36.4643961304	-6.32298664708
-36.4636735809	-6.32332266204
-36.462952482	-6.323666466
> -L"dykes_equamp"
-36.648134035	-6.259421019
-36.6469710713	-6.25956301985
-36.6458094958	-6.25971087331
-36.6446493087	-6.25986457939
-36.6434905099	-6.26002413807
-36.6423330994	-6.26018954937
-36.6411770772	-6.26036081327
-36.6400224433	-6.26053792979
-36.6388691978	-6.26072089892
-36.6377173405	-6.26090972066
-36.6365668715	-6.26110439502
-36.6354177908	-6.26130492198
-36.6342700985	-6.26151130156
-36.6331237944	-6.26172353375
-36.6319788786	-6.26194161856
-36.6308353512	-6.26216555597
-36.629693212	-6.262395346
-36.6285121793	-6.26264077786
-36.627323608	-6.26289703705
-36.6261271651	-6.26316419534
-36.6249224837	-6.26344233464
-36.6237092245	-6.26373153274
-36.6224869164	-6.26403190138
-36.6212551113	-6.26434355068
-36.6200133081	-6.26466660734
-36.6187616502	-6.26500102696
-36.6174988821	-6.26534713798
-36.6162243733	-6.26570511312
-36.6149374059	-6.26607515395
-36.6136373415	-6.26645744275
-36.6123231757	-6.26685227358
-36.6109939644	-6.26725992995
-36.6096486041	-6.26768075024
-36.6083107859	-6.26810710439
-36.6069549103	-6.26854693536
-36.6055795199	-6.2690007157
-36.6041828489	-6.26946902784
-36.6027634816	-6.26995234213
-36.6013184928	-6.27045165042
-36.5998451877	-6.27096788342
-36.5983400842	-6.27150226097
-36.5968170033	-6.27204975848
-36.5952537778	-6.27261823013
-36.5936443553	-6.27320987558
-36.5919798755	-6.27382795115
-36.590258635	-6.27447304055
-36.5884547286	-6.27515480687
-36.584483453	-6.276672112
-36.5827331871	-6.27734781706
-36.5810630397	-6.27799873222
-36.5794575755	-6.27863087487
-36.5779073332	-6.27924797328
-36.576401782	-6.27985423921
-36.5749383284	-6.28045073774
-36.5735122955	-6.28103937567
-36.5721202202	-6.28162158328
-36.5707515879	-6.28220182312
-36.5694118018	-6.28277787134
-36.5680987078	-6.28335065429
-36.5668105761	-6.28392092688
-36.5655455515	-6.28448951341
-36.5643026359	-6.28505686575
-36.5630806428	-6.28562352563
-36.561878574	-6.286189956
-36.5606410689	-6.28678166851
-36.559406646	-6.28737958104
-36.5581753053	-6.2879836936
-36.5569470469	-6.28859400619
-36.5557218707	-6.28921051881
-36.5544997767	-6.28983323146
-36.553280765	-6.29046214413
-36.5520648355	-6.29109725683
-36.5508519882	-6.29173856956
-36.5496422232	-6.29238608232
-36.5484355404	-6.2930397951
-36.5472319399	-6.29369970792
-36.5460314215	-6.29436582076
-36.5448339854	-6.29503813363
-36.5436396316	-6.29571664653
-36.54244836	-6.29640135945
-36.5412601706	-6.2970922724
-36.5400750634	-6.29778938538
-36.5388930385	-6.29849269839
-36.5377140958	-6.29920221143
-36.5365382354	-6.29991792449
-36.5353654572	-6.30063983758
-36.5341957612	-6.3013679507
-36.5330291475	-6.30210226385
-36.531865616	-6.30284277702
-36.5307051667	-6.30358949022
-36.5295477997	-6.30434240345
-36.5283935149	-6.3051015167
-36.5272423123	-6.30586682999
-36.526094192	-6.3066383433
-36.5249491539	-6.30741605663
-36.523807198	-6.30819997
> -L"dykes_equamp"
-36.535704503	-6.530679574
-36.488115282	-6.553879319
> -L"dykes_equamp"
-36.520832871	-6.475357106
-36.477407708	-6.488444141
> -L"dykes_equamp"
-36.522231524	-6.250374326
-36.501530214	-6.261795739
> -L"dykes_equamp"
-36.61645818	-6.2275315
-36.580052427	-6.236811398
> -L"dykes_equamp"
-36.528656069	-6.232528369
-36.495819507	-6.242522105
> -L"dykes_equamp"
-36.838699838	-6.301294792
-36.758987895	-6.348289147
> -L"dykes_equamp"
-40.792354949	-3.338160423
-40.792354949	-3.339945019
> -L"dykes_equamp"
-43.167870421	-10.277530276
-43.162516633	-10.26206378
-43.163111499	-10.244812688
-43.162516633	-10.219233482
-43.157757711	-10.197223467
-43.15418852	-10.187705623
> -L"dykes_equamp"
-42.596702618	-10.481575006
-42.590991911	-10.441600061
-42.590991911	-10.418757236
-42.603841001	-10.39591441
-42.603841001	-10.377354614
-42.602413324	-10.353084112
-42.612407061	-10.303115431
-42.618117767	-10.275989575
-42.62097312	-10.24886372
-42.608124031	-10.201750392
-42.590991911	-10.161775447
-42.582425852	-10.133221915
-42.571004439	-10.070404144
-42.561010703	-10.031856876
-42.54530626	-10.007586374
-42.521035758	-9.979032842
> -L"dykes_equamp"
-39.7483341642	-5.81552461375
-39.6828513973	-5.78202180279
-39.6310743258	-5.75537183953
-39.600617225	-5.73405186891
-39.5663529865	-5.70664047813
-39.5176216251	-5.66933052956
> -L"dykes_equamp"
-39.6973185202	-5.81476318623
-39.6638157093	-5.79877320827
-39.6318357534	-5.7858289404
-39.5876729571	-5.754610412
> -L"dykes_equamp"
-40.6997632337	-5.57500869528
-40.6812034379	-5.56691852786
-40.655505259	-5.56311139025
-40.6312347567	-5.55311765403
-40.6093437155	-5.5393167802
-40.5850732132	-5.53027482837
-40.5646098486	-5.51742573894
-40.5470018371	-5.4983900509
> -L"dykes_equamp"
-40.7040462635	-5.52028109215
-40.6816793301	-5.51694984674
-40.6645472108	-5.50838378712
-40.6407526008	-5.49601058989
-40.6202892361	-5.48363739266
-40.5850732132	-5.45555975279
> -L"dykes_equamp"
-40.5687786643	-4.58453108438
-40.5444129836	-4.56854110642
-40.5154787377	-4.55331255599
-40.4796916442	-4.53351544042
-40.4522802534	-4.51676403494
-40.4134474498	-4.49011407167
-40.3768989287	-4.46498696345
-40.3289289949	-4.4284384424
> -L"dykes_equamp"
-40.472077369	-4.72463374841
-40.438574558	-4.70407520532
-40.4104017397	-4.68503951727
-40.3768989287	-4.67133382188
-40.3251218573	-4.65077527878
> -L"dykes_equamp"
-40.3280914246	-5.03148903972
-40.290781476	-5.00788478654
-40.2610858027	-4.98961052602
-40.2268215642	-4.96905198292
-40.1910344707	-4.9439248747
-40.1544859496	-4.92793489674
> -L"dykes_equamp"
-39.7728679935	-5.43961419144
-39.7500251678	-5.41677136578
-39.7302280523	-5.39012140252
-39.7111923642	-5.36194858421
-39.6952023863	-5.33301433838
-39.6807352633	-5.29722724485
-39.6586538652	-5.27057728158
> -L"dykes_equamp"
-39.9540877437	-5.19138881931
-39.929722063	-5.17463741383
-39.8969806796	-5.14494174048
-39.8886049768	-5.12438319739
-39.8680464337	-5.09316466899
-39.8345436228	-5.06270756811
> -L"dykes_equamp"
-40.0690632995	-5.38326855482
-40.0545961766	-5.35966430164
-40.0446976188	-5.33910575855
-40.0325147784	-5.31321722281
-40.0142405179	-5.28580583202
> -L"dykes_equamp"
-38.5128513851	-6.69263835711
-38.4728764402	-6.649808059
-38.4171970526	-6.59270099486
-38.3743667545	-6.54701534355
-38.3315364564	-6.51132342846
-38.2530142432	-6.43851192169
-38.2502778631	-6.42894172952
> -L"dykes_equamp"
-38.991208362	-5.834941087
-38.98097668	-5.829706273
-38.975265973	-5.828278596
-38.966461968	-5.825423243
-38.959323585	-5.82256789
-38.956944124	-5.820188429
> -L"dykes_equamp"
-38.993825769	-5.846124554
-38.982404356	-5.840175901
-38.972172674	-5.836844656
-38.95718207	-5.831609842
-38.949805741	-5.828516542
> -L"dykes_equamp"
-38.951709309	-5.780070716
-38.944095034	-5.777215363
-38.936242813	-5.773884118
-38.92910443	-5.772218495
-38.919824532	-5.767697519
-38.912210257	-5.764842166
-38.904120089	-5.759607351
-38.895078137	-5.756989944
-38.884608509	-5.754610483
-38.876518342	-5.753182807
> -L"dykes_equamp"
-39.006927676	-5.723380058
-38.998076081	-5.719763277
-38.990081092	-5.716907924
-38.9847511	-5.715956139
-38.978088609	-5.715194712
-38.972187546	-5.712910429
-38.96704791	-5.711197217
> -L"dykes_equamp"
-38.964347222	-5.707330593
-38.958874461	-5.705427024
-38.953401701	-5.704713186
-38.946263318	-5.703523456
-38.941028504	-5.702809617
> -L"dykes_equamp"
-38.953639647	-5.692102043
-38.947215102	-5.690674366
-38.941504396	-5.685915444
-38.934841905	-5.68187036
-38.932938336	-5.678539115
-38.929369145	-5.675445816
-38.926513792	-5.673542247
> -L"dykes_equamp"
-38.923896384	-5.66783154
-38.920089247	-5.664024403
> -L"dykes_equamp"
-38.91747184	-5.660217265
-38.910809349	-5.657123966
-38.903670966	-5.653554774
> -L"dykes_equamp"
-38.883683493	-5.645702553
-38.877139976	-5.645107688
-38.866729834	-5.645702553
-38.860186316	-5.645405121
-38.852155635	-5.643917957
-38.847991578	-5.639753901
-38.843232656	-5.63737444
-38.838473734	-5.631425787
-38.834369164	-5.629986213
-38.829039172	-5.627892288
-38.823518822	-5.625608005
-38.819330971	-5.624465864
-38.816285261	-5.625608005
-38.811716695	-5.626179076
-38.805054205	-5.625608005
-38.799153141	-5.625417648
-38.795536361	-5.624465864
> -L"dykes_equamp"
-38.96704791	-5.711197217
-38.964347222	-5.707330593
> -L"dykes_equamp"
-38.926513792	-5.673542247
-38.923896384	-5.66783154
> -L"dykes_equamp"
-38.920089247	-5.664024403
-38.91747184	-5.660217265
> -L"dykes_equamp"
-38.876518342	-5.753182807
-38.86925059	-5.74747448
> -L"dykes_equamp"
-38.903670966	-5.653554774
-38.896554905	-5.646613094
-38.883683493	-5.645702553
> -L"dykes_equamp"
-38.656114113	-5.462979233
-38.649868027	-5.456138282
-38.640052751	-5.448999899
-38.634401531	-5.444835843
-38.629940041	-5.43769746
-38.624288822	-5.431748807
> -L"dykes_equamp"
-38.934014212	-5.915347362
-38.92850338	-5.913410481
-38.918985536	-5.911887626
-38.909658049	-5.911316555
-38.900520919	-5.908080488
-38.883579157	-5.900846927
-38.877678093	-5.894945864
-38.869873461	-5.888283373
-38.86016526	-5.882572666
-38.848934204	-5.876290889
-38.833705654	-5.872483752
-38.826472092	-5.870009112
-38.816763891	-5.868105544
-38.806674977	-5.86467912
-38.79734749	-5.858206986
-38.788971787	-5.853257707
> -L"dykes_equamp"
-38.788971787	-5.853257707
-38.780519941	-5.847166287
-38.770050313	-5.841836294
-38.761484253	-5.836887015
-38.747968915	-5.833270234
-38.737118573	-5.827369171
-38.727410372	-5.82318132
-38.717511814	-5.819374182
-38.705900044	-5.814805617
> -L"dykes_equamp"
-38.491873475	-5.63458524
-38.481165901	-5.633514483
-38.471529084	-5.633157564
-38.460702536	-5.624282174
-38.4507088	-5.619523252
-38.441904794	-5.616192007
-38.43238695	-5.612384869
-38.426438298	-5.608815678
-38.414540993	-5.604532648
-38.407878502	-5.604294702
-38.401929849	-5.602153187
-38.393601736	-5.598821941
-38.379800862	-5.598346049
-38.36647588	-5.598346049
-38.355292414	-5.596680427
-38.343395109	-5.595966588
-38.332449588	-5.59525275
-38.321742014	-5.592873289
> -L"dykes_equamp"
-38.985632549	-6.220598634
-38.938043329	-6.207273652
-38.890454109	-6.203466514
-38.854286302	-6.203466514
-38.831443476	-6.184430826
-38.820022063	-6.144455881
-38.80860065	-6.123516625
-38.7933721	-6.102577368
> -L"dykes_equamp"
-39.634952834	-4.828939597
-39.604971625	-4.819897645
-39.597833242	-4.818945861
> -L"dykes_equamp"
-40.961411646	-4.48721421
-40.92334027	-4.491021347
-40.907159935	-4.484358856
-40.88241354	-4.471033875
-40.861474283	-4.460564246
-40.841486811	-4.451998187
-40.820547554	-4.433914283
-40.810077926	-4.42249287
-40.79580116	-4.412975026
-40.783427962	-4.401553613
-40.773910118	-4.391083985
-40.76344049	-4.394891123
-40.741549449	-4.390132201
-40.722037868	-4.377996949
-40.702764234	-4.375141596
-40.684918277	-4.370144728
-40.664930804	-4.3565818
-40.647798685	-4.348015741
-40.634949596	-4.340877358
-40.614962123	-4.337308166
-40.608537578	-4.336594328
> -L"dykes_equamp"
-40.822570096	-3.483587301
-40.797585755	-3.456818364
-40.779144933	-3.441351868
-40.751186266	-3.424695641
-40.723227599	-3.408634279
> -L"dykes_equamp"
-40.764128551	-3.459813511
-40.750803569	-3.452199236
-40.727960743	-3.439826038
-40.702738457	-3.426976949
-40.679419739	-3.415555536
-40.660859943	-3.405085908
-40.651817991	-3.399375201
> -L"dykes_equamp"
-40.948727136	-3.893969966
-40.933379612	-3.885760825
-40.920173604	-3.881120877
-40.903755323	-3.873982494
-40.891976991	-3.868985625
-40.864494216	-3.860062647
-40.84165139	-3.85042583
-40.825233109	-3.842930527
-40.806316394	-3.83757674
> -L"dykes_equamp"
-40.90910911	-3.964996877
-40.889121637	-3.960356928
-40.874487952	-3.957501575
-40.861281944	-3.955716979
-40.849860531	-3.953575464
-40.836654522	-3.950720111
> -L"dykes_equamp"
-39.838514254	-4.346751652
-39.811388398	-4.333902563
-39.794970117	-4.323908826
-39.777837998	-4.312487414
-39.760705879	-4.303921354
-39.742859921	-4.295355294
> -L"dykes_equamp"
-39.722158611	-4.159250125
-39.705502384	-4.156870664
-39.685276965	-4.155086068
-39.668025873	-4.149732281
-39.643041532	-4.144378494
-39.619841787	-4.140809302
> -L"dykes_equamp"
-39.835777874	-4.488210609
-39.812578129	-4.4780979
-39.788783519	-4.46679546
-39.761419717	-4.454898155
-39.738814838	-4.439431658
-39.717994554	-4.432293275
-39.698958866	-4.424560027
-39.673974525	-4.416231913
-39.652559376	-4.404929474
-39.635903149	-4.397791091
-39.628764766	-4.396006495
> -L"dykes_equamp"
-39.899428455	-4.649419092
-39.876228711	-4.631573135
-39.86373654	-4.618486099
-39.85124437	-4.60956312
-39.843511122	-4.601235007
-39.832803547	-4.592312028
> -L"dykes_equamp"
-39.295029497	-4.534776661
-39.233163511	-4.48599771
-39.182005099	-4.444357143
-39.152261837	-4.415208745
> -L"dykes_equamp"
-39.32477276	-4.620437257
-39.297408958	-4.601401569
-39.283727057	-4.590693994
-39.271829752	-4.57998642
-39.246845412	-4.555596945
-39.225430263	-4.538940718
-39.203420248	-4.51990503
> -L"dykes_equamp"
-38.941679538	-4.401526844
-38.907177353	-4.36821439
-38.86494192	-4.327168688
-38.822111622	-4.284933255
> -L"dykes_equamp"
-39.601860994	-4.712522398
-39.58223044	-4.698245632
-39.561410157	-4.683968866
-39.550107717	-4.674451022
-39.530477163	-4.661958852
-39.508467149	-4.649466681
-39.488241731	-4.63578478
> -L"dykes_equamp"
-39.498949305	-4.621508014
-39.478723887	-4.610205575
-39.45076522	-4.597713404
-39.425780879	-4.580462312
